Page,Line,Phrase,Keyword,"Keyword Translation","Target Text","Target Modern","Target English","Target Comments","Gloss Text","Gloss English","Gloss Comments","Modern Speech","Modern Speech Comments","Audio Clip Name","Audio Start Time","Audio End Time","Video Clip Name","Video Start Time","Video End Time","Image Name",Speakers,Dialects,Semantics,Syntaxes,Stems,"Cognate Comments","Cognate Form","Cognate Translations","Cognate Sources","Cognate Languages"
332,6,1,,,"Mutōtswaa Neewōs",,,,Fourteen,,,,,.mp3,,,.mp4,,,trowbridge_332.jpg,,,,,,,,,,
332,7,1,,,"Mutōtswaa Neearlūnwos",,,,Fifteen,,,,,.mp3,,,.mp4,,,trowbridge_332.jpg,,,,,,,,,,
332,8,1,,,"Mutōtswaa Kāūkutswos",,,,Sixteen,,,,,.mp3,,,.mp4,,,trowbridge_332.jpg,,,,,,,,,,
332,9,1,,,"Mutōtswaa Suhōtetswos",,,,Seventeen,,,,,.mp3,,,.mp4,,,trowbridge_332.jpg,,,,,,,,,,
332,10,1,,,"Mutōtswaa Pularnwos",,,,Eighteen,,,,,.mp3,,,.mp4,,,trowbridge_332.jpg,,,,,,,,,,
332,11,1,,,"Mutōtswaa Ngoatemeenēhkeeos",,nineteen,,Nineteen,,,,,.mp3,,,.mp4,,,trowbridge_332.jpg,,,,,,,,,,
332,12,1,,,"Nēēshoo mutāāna",,,,Twenty,,,,,.mp3,,,.mp4,,,trowbridge_332.jpg,,,,,,,,,,
332,13,1,,,"Nēēshoo mutāāna n'gōātos",,,,"Twenty one",,,,,.mp3,,,.mp4,,,trowbridge_332.jpg,,,,,,,,,,
332,14,1,,,"Nēēshoo mutāāna neearlūnwos",,,,"Twenty five",,,,,.mp3,,,.mp4,,,trowbridge_332.jpg,,,,,,,,,,
332,15,1,,,"N'soa mutāāna",,,,"Thirty (from Nīswaa)",,,,,.mp3,,,.mp4,,,trowbridge_332.jpg,,,,,,,,,,
332,16,1,,,"Neewēē mutāāna",,,,Forty,,,,,.mp3,,,.mp4,,,trowbridge_332.jpg,,,,,,,,,,
332,17,1,,,"Neearlāūnwee mutāāna",,,,Fifty,,,,,.mp3,,,.mp4,,,trowbridge_332.jpg,,,,,,,,,,
332,18,1,,,"Kāūkutswaa mutāāna",,,,Sixty,,,,,.mp3,,,.mp4,,,trowbridge_332.jpg,,,,,,,,,,
332,19,1,,,"Swōhtetswaa mutāāna",,,,Seventy,,,,,.mp3,,,.mp4,,,trowbridge_332.jpg,,,,,,,,,,
333,1,1,,,"Pulārnee mutāāna",,,,Eighty,,,,,.mp3,,,.mp4,,,trowbridge_333.jpg,,,,,,,,,,
333,2,1,,,"N'goatemenēhkee mutāāna",,,,Ninety,,,,,.mp3,,,.mp4,,,trowbridge_333.jpg,,,,,,,,,,
333,3,1,,,"N'gōāte wauhkwāā",,,,"One hundred",,,,,.mp3,,,.mp4,,,trowbridge_333.jpg,,,,,,,,,,
333,4,1,,,"Neeārlun wauhkwāā",,,,"Five hundred",,,,,.mp3,,,.mp4,,,trowbridge_333.jpg,,,,,,,,,,
333,5,1,,,"Metōts wauhkwāā",,,,"One thousand (ten hundred)",,,,,.mp3,,,.mp4,,,trowbridge_333.jpg,,,,,,,,,,
333,6,1,,,N'gōātee,,,,"First (like one)",,,,,.mp3,,,.mp4,,,trowbridge_333.jpg,,,,,,,,,,
333,7,1,,,Neezhōānamingk,,,,Second,,,,,.mp3,,,.mp4,,,trowbridge_333.jpg,,,,,,,,,,
333,8,1,,,Nisōānamingk,,,,Third,,,,,.mp3,,,.mp4,,,trowbridge_333.jpg,,,,,,,,,,
333,9,1,,,N'aayōōnamingk,,,,Fourth,,,,,.mp3,,,.mp4,,,trowbridge_333.jpg,,,,,,,,,,
333,10,1,,,N'eearlaunoanāūmingk,,,,Fifth,,,,,.mp3,,,.mp4,,,trowbridge_333.jpg,,,,,,,,,,
333,11,1,,,Kaukutsoanāūmingk,,,,Sixth,,,,,.mp3,,,.mp4,,,trowbridge_333.jpg,,,,,,,,,,
333,12,1,,,Swohtetsoanāūmingk,,,,Seventh,,,,,.mp3,,,.mp4,,,trowbridge_333.jpg,,,,,,,,,,
333,13,1,,,Pularneesoanāūmingk,,,,Eighth,,,,,.mp3,,,.mp4,,,trowbridge_333.jpg,,,,,,,,,,
333,14,1,,,N'goateemenehkeensoanāūmingk,,,,Ninth,,,,,.mp3,,,.mp4,,,trowbridge_333.jpg,,,,,,,,,,
333,15,1,,,Maatotsoanāūmingk,,,,"Tenth (they can go no farther)",,,,,.mp3,,,.mp4,,,trowbridge_333.jpg,,,,,,,,,,
334,2,1,,,Ishēngoapeearn,,,,"I am sitting",,,,,.mp3,,,.mp4,,,trowbridge_334.jpg,,,,,,,,,,
334,2,2,,,Ishēngoapeearn,,,,"I sit",,,,,.mp3,,,.mp4,,,trowbridge_334.jpg,,,,,,,,,,
334,3,1,,,Naapāūweearn,,,,"I am standing",,,,,.mp3,,,.mp4,,,trowbridge_334.jpg,,,,,,,,,,
334,3,2,,,Naapāūweearn,,,,"I stand",,,,,.mp3,,,.mp4,,,trowbridge_334.jpg,,,,,,,,,,
334,4,1,,,Pāāmbuleearn,,,,"I walk","I am walking",,,,.mp3,,,.mp4,,,trowbridge_334.jpg,,,,,,,,,,
334,5,1,,,Totekeeshēēnonee,,,,"I lie","I am lying",,,,.mp3,,,.mp4,,,trowbridge_334.jpg,,,,,,,,,,
334,6,1,,,Maamēēkweearn,,,,"I run","I am running",,,,.mp3,,,.mp4,,,trowbridge_334.jpg,,,,,,,,,,
334,7,1,,,"Etsheetshingoanēēkee pāūweearn",,,,"On my knees ∣ stand)","I am kneeling ",,,,.mp3,,,.mp4,,,trowbridge_334.jpg,,,,,,,,,,
334,9,1,,,Shoawendepeekunārnee,,,,"[from] (endaapēēkunee, Head)","My head aches ",,,,.mp3,,,.mp4,,,trowbridge_334.jpg,,,,,,,,,,
334,10,1,,,Keeshopekīleearn,,,,"I am hot","I have a fever",,,,.mp3,,,.mp4,,,trowbridge_334.jpg,,,temperature;health/medical,,,,,,,
334,11,1,,,"Aalemāūhemonaa nee kēēzhekwee",,,,"I hurt it ∣ my ∣ eye","I have hurt my eye ",,,,.mp3,,,.mp4,,,trowbridge_334.jpg,,,,,,,,,,
334,14,1,,,Engeenēhkeeseearn,,,,"from Endgēēsomun Imperl. of To burn, and Enēhkee Hand, expressed in present time","I have burned my hand",,,,.mp3,,,.mp4,,,trowbridge_334.jpg,,,,,,,,,,
335,1,1,,,"Kaahkēēke naashēēnarn",,,,"Broken ∣ my leg","I have broken my leg",,,,.mp3,,,.mp4,,,trowbridge_335.jpg,,,,,,,,,,
335,3,1,,,"Paalahkūngwau naashēēnarn",,,,"(from Paalahkoakāūkee To sprain and Ungwāūnee ankle) ∣ my leg","I have sprained my ankle",,,,.mp3,,,.mp4,,,trowbridge_335.jpg,,,,,,,,,,
335,5,1,,,"Kaahkeekeehōmen endaapēēkunee",,,,"I have broken it (with something sharp, indicated by the termination hōmun) ∣ my head","I have cut my head",,,,.mp3,,,.mp4,,,trowbridge_335.jpg,,,,,,,,,,
335,7,1,,,Naapeekeekōāleearn,,,,"(Naapēēkunwee Blood and Keewāūnee Nose)","My nose bleeds",,,,.mp3,,,.mp4,,,trowbridge_335.jpg,,,,,,,,,,
335,9,1,,,Waupeekweeārn,,,,"from Waupēēkee White (""I am white"")","My hair is grey",,,,.mp3,,,.mp4,,,trowbridge_335.jpg,,,,,,,,,,
335,10,1,,,Waasheeweeārneekart,,,,"I will paint","I will paint my face",,,,.mp3,,,.mp4,,,trowbridge_335.jpg,,,,,,,,,,
335,11,1,,,Waasheeweeāūmbau,,,,"I have painted","I have painted my face",,,,.mp3,,,.mp4,,,trowbridge_335.jpg,,,,,,,,,,
335,12,1,,,"Waashēēweearn nōāngee",,,,"I paint ∣ now","I am painting my face",,,,.mp3,,,.mp4,,,trowbridge_335.jpg,,,,,,,,,,
335,14,1,,,Waasheewhēēyunauhkar,,,,"If you paint","If you will paint your face",,,,.mp3,,,.mp4,,,trowbridge_335.jpg,,,,,,,,,,
335,15,1,,,"Pāāmukar nee waashēēwheem",,,,"(Locution ","I will not paint my face",,,,.mp3,,,.mp4,,,trowbridge_335.jpg,,,,,,,,,,
335,18,1,,,Aaēēhkweearn,,,,"I am hungry","I am hungry",,,,.mp3,,,.mp4,,,trowbridge_335.jpg,,,,,,,,,,
336,1,1,,,"Shāūmeeloa keekōā",,,,"Give me to eat | something","Give me something to eat",,,,.mp3,,,.mp4,,,trowbridge_336.jpg,,,,,,,,,,
336,3,1,,,"Ketōāpeearn ",,,,"I am thirsty","I am thirsty",,,,.mp3,,,.mp4,,,trowbridge_336.jpg,,,,,,,,,,
336,4,1,,,"Keekōā meelēēloa kārtee menārnee",,,,"Something | give me | (future sign) | I drink","Give me something to drink",,,,.mp3,,,.mp4,,,trowbridge_336.jpg,,,,,,,,,,
336,8,1,,,Shaukwāūtsharn,,,,"I am cold","I am cold",,,,.mp3,,,.mp4,,,trowbridge_336.jpg,,,temperature,,,,,,,
336,9,1,,,"N'dauwaungzee kārtaa",,,,"Let me warm myself","Let me warm myself",,,,.mp3,,,.mp4,,,trowbridge_336.jpg,,,temperature,,,,,,,
336,10,1,,,Aulūngweearn,,,,"I am tired","I am tired",,,,.mp3,,,.mp4,,,trowbridge_336.jpg,,,,,,,,,,
336,11,1,,,"N'dotekēēsheenee kārtaa",,,,"Let me lie down","Let me lie down",,,,.mp3,,,.mp4,,,trowbridge_336.jpg,,,,,,,,,,
336,12,1,,,Mēndaumarn,,,,"I am sick","I am sick",,,,.mp3,,,.mp4,,,trowbridge_336.jpg,,,,,,,,,,
336,13,1,,,"Mungēēshee meelēēloa",,,,"Medicine | give me","Give me some medicine",,,,.mp3,,,.mp4,,,trowbridge_336.jpg,,,,,,,,,,
336,15,1,,,"Tōnau n'dīīyau lāāmoa",,,,"Where is he | my animal (slave) | dog","Where is my dog",,,,.mp3,,,.mp4,,,trowbridge_336.jpg,,,,,,,,,,
336,18,1,,,Onōnar,,,,Here,"Here he is",,,,.mp3,,,.mp4,,,trowbridge_336.jpg,,,,,,,,,,
336,19,1,,,Oandēēnar,,,,There,"There he is",,,,.mp3,,,.mp4,,,trowbridge_336.jpg,,,,,,,,,,
337,1,1,,,"Mōātshee wauheeweeyāūhkeeweet",,,,"Not | he is here (neg. form)","He is not here",,,,.mp3,,,.mp4,,,trowbridge_337.jpg,,,,,,,,,,
337,3,1,,,Wauheewiiyāūhkeet,,,,"He is here","He is here",,,,.mp3,,,.mp4,,,trowbridge_337.jpg,,,,,,,,,,
337,4,1,,,"Seepeeōānge wīīyauhkeet",,,,"In the river | he is there","He is in the river",,,,.mp3,,,.mp4,,,trowbridge_337.jpg,,,,,,,,,,
337,6,1,,,"Mōātshee n'kikelīdomaa aaheeweeāūhkitsh",,,,"Not | I know | where he is ","I do not know where he is",,,,.mp3,,,.mp4,,,trowbridge_337.jpg,,,,,,,,,,
337,9,1,,,"I̅hkau kweelāūmauta mehkauwēē",,,,"If | you lose him | find him (imper)","If you have lost him you must find him",,,,.mp3,,,.mp4,,,trowbridge_337.jpg,,,,,,,,,,
337,12,1,,,"Mōtshee ulāāmoa māānehkee laapeeōāsit",,,,"Bad | dog | he is worth | little, nothing","He is a bad dog, not worth keeping",,,,.mp3,,,.mp4,,,trowbridge_337.jpg,,,,,,,,,,
337,16,1,,,"Pēēmwaa pūkwaa zeesōmaapau",,,,"Shoot him | because (from pukwāātshee) | he bit me","Shoot him, for he bit me",,,,.mp3,,,.mp4,,,trowbridge_337.jpg,,,,,,,,,,
338,1,1,,,"Mōātshee Nehartoonomehōāwut",,,,"Not | he hunts ","He cannot hunt",,,,.mp3,,,.mp4,,,trowbridge_338.jpg,,,,,,,,,,
338,3,1,,,"Kōātawaa weeshīteloo",,,,"Fire | make thou","Make a fire",,,,.mp3,,,.mp4,,,trowbridge_338.jpg,,,,,,,,,,
338,5,1,,,"Nepāūnwee nōāngee pāāhkee kōhkeekwaa",,,,"Cold | now | very | day","It is a cold day",,,,.mp3,,,.mp4,,,trowbridge_338.jpg,,,weather;temperature,,,,,,,
338,9,1,,,"Soongāūtaanwee pāāhkee ",,,,"It freezes | very","It freezes hard",,,,.mp3,,,.mp4,,,trowbridge_338.jpg,,,,,,,,,,
338,11,1,,,Peetēēlungk,,,,"It rains","It rains",,,,.mp3,,,.mp4,,,trowbridge_338.jpg,,,,,,,,,,
338,12,1,,,"Mōātsh alomsēēnwitsh",,,,"No | it is the wind (alomsīnwee wind)","No, it is nothing but the wind",,,,.mp3,,,.mp4,,,trowbridge_338.jpg,,,,,,,,,,
338,14,1,,,"Mōātshee peeteelunāūtoa nōāngee",,,,"Not | it rains | now","It does not rain now",,,,.mp3,,,.mp4,,,trowbridge_338.jpg,,,,,,,,,,
338,17,1,,,"Kindgēēmee kartee peetēēlungk",,,,"Soon | (future sign) | it rains","It will rain soon",,,,.mp3,,,.mp4,,,trowbridge_338.jpg,,,,,,,,,,
339,1,1,,,,,,,,,,,,.mp3,,,.mp4,,,trowbridge_339.jpg,,,,,,,,,,
343,3,1,,,"Munāātwau kārtaa pēēwa eshīteheearn",,,,"Snow | will come | I think","I think it will snow",,,,.mp3,,,.mp4,,,trowbridge_343.jpg,,,,,,,,,,
343,6,1,,,"Keenwēēta kārtaa munāātwau",,,,"It will be deep | snow","It will be a deep snow",,,,.mp3,,,.mp4,,,trowbridge_343.jpg,,,,,,,,,,
343,8,1,,,"Waupūngee kārtaa ndohtewaunaukēēsuneekarn aaōāyun",,,,"Tomorrow | (future sign) | my snow shoes | I use them","Tomorrow I will put on my snowshoes",,,,.mp3,,,.mp4,,,trowbridge_343.jpg,,,,,,,,,,
343,12,1,,,"Nāāhee kārtaa ndoanōmewheearn",,,,"Then, and then | (fut. sign) | I hunt","And I will go a hunting",,,,.mp3,,,.mp4,,,trowbridge_343.jpg,,,,,,,,,,
344,1,1,,,"I̅hkau meezhwāūkau mōōswau",,,,"If | I kill him | deer","If I kill a deer",,,,.mp3,,,.mp4,,,trowbridge_344.jpg,,,,,,,,,,
344,4,1,,,"Pukingāūsee meelēēlun",,,,"A piece | I give you","I will give you a piece",,,,.mp3,,,.mp4,,,trowbridge_344.jpg,,,,,,,,,,
344,6,1,,,"Maazhwāūkau mōōswau",,,,"I kill him | deer","I have killed a deer",,,,.mp3,,,.mp4,,,trowbridge_344.jpg,,,,,,,,,,
344,8,1,,,"Elāāshee pāāhkee meeauhkārnet",,,,"But | very | he is poor","But he is very poos",,,,.mp3,,,.mp4,,,trowbridge_344.jpg,,,,,,,,,,
344,11,1,,,"Mōātshee weelēēnawut","moohci wiilinowato","he is not fat at all, there is no fat on him",,"Not | he is fat","There is no fat upon him",,,,.mp3,,,.mp4,,,trowbridge_344.jpg,,,,,,,,,,
344,13,1,,,"Elāāshee pāāhkee maatshēēkeelekt",,,,"But | very |he is large","But he is very large",,,,.mp3,,,.mp4,,,trowbridge_344.jpg,,,,,,,,,,
344,16,1,,,"Aupōshee pāāhkee kēēoosh",,,,"And, moreover | very | he is old","And an old one",,,,.mp3,,,.mp4,,,trowbridge_344.jpg,,,,,,,,,,
345,1,1,,,"Seepooōāngee ehpeeleesheewāūhkeepau kitsheekeemeeōāngee",,,,"Into the river | I drove him | into the lake","I drove him into the river and into the lake",,,,.mp3,,,.mp4,,,trowbridge_345.jpg,,,,,,,,,,
345,4,1,,,"Nāāhee neeārhau pāāmwauk",,,,"And, then | there | I shoot him","And there I shot him",,,,.mp3,,,.mp4,,,trowbridge_345.jpg,,,,,,,,,,
345,7,1,,,"Nbaukweekunēmee āāoawaunee",,,,"My rifle | I use it","With my rifle",,,,.mp3,,,.mp4,,,trowbridge_345.jpg,,,,,,,,,,
345,9,1,,,"N'toandeeārlee āāoawaunee",,,,"My shot gun | I use it","With my shot gun",,,,.mp3,,,.mp4,,,trowbridge_345.jpg,,,,,,,,,,
345,11,1,,,"Tāūwunsolwee āāoawaunee",,,,"Wooden arrow | I use it","With my bow and arrow",,,,.mp3,,,.mp4,,,trowbridge_345.jpg,,,,,,,,,,
345,13,1,,,"Māātshee wēēsun neepēēkunee mārtshuk",,,,"Already, (after) | good deal, plenty | blood | runs","After he had bled some time",,,,.mp3,,,.mp4,,,trowbridge_345.jpg,,,,,,,,,,
345,17,1,,,"Ndīīyaukee sāākemutsheek",,,,"My animals | they catch him","My dogs jumped upon him",,,,.mp3,,,.mp4,,,trowbridge_345.jpg,,,,,,,,,,
345,19,1,,,"Nāāhee kaahkeetōānapwutsheek",,,,"Then | they choke him","And took him by the throat",,,,.mp3,,,.mp4,,,trowbridge_345.jpg,,,,,,,,,,
346,2,1,,,"nāāhee kindgēēmee ingēēhautsheek",,,,"Then | soon | they kill him","And soon killed him",,,,.mp3,,,.mp4,,,trowbridge_346.jpg,,,,,,,,,,
346,5,1,,,"Pukingūsee meeleelōā",,,,"A piece | give me","Give me a piece of him",,,,.mp3,,,.mp4,,,trowbridge_346.jpg,,,,,,,,,,
346,7,1,,,"Mōātshee neeshēēnehee",,,,"No | I cannot","No, I cannot",,,,.mp3,,,.mp4,,,trowbridge_346.jpg,,,,,,,,,,
346,9,1,,,"Waatsheekeemāūkeekee kārtaa shaumāūkeek mesauweenōmun",,,,"Those with whom I live | (future sign) | I feed them || I want it","I want it for my family",,,,.mp3,,,.mp4,,,trowbridge_346.jpg,,,,,,,,,,
346,13,1,,,"Neewēēwau kārtaa meetsheek mesauweenōmun",,,,"My wife | (fut sign) | to eat | I want it","For my wife",,,,.mp3,,,.mp4,,,trowbridge_346.jpg,,,,,,,,,,
346,17,1,,,"N'gwīsa kārtaa sāngzeemau [ck: not sure] meetsheek",,,,"My son | (fut. sign) | eldest | to eat","For my son",,,,.mp3,,,.mp4,,,trowbridge_346.jpg,,,,,,,,,,
347,2,1,,,"Kepauhondōā kwōndemaa",,,,"Shut it | door","Shut the door",,,,.mp3,,,.mp4,,,trowbridge_347.jpg,,,,,,,,,,
347,4,1,,,"Pukeenondōā kwōndemaa",,,,"Open it | door","Open the door",,,,.mp3,,,.mp4,,,trowbridge_347.jpg,,,,,,,,,,
347,6,1,,,"Peeartōā nēēhkar tōshee ",,,,"Come | my friend | here","My good friend come here",,,,.mp3,,,.mp4,,,trowbridge_347.jpg,,,,,,,,,,
347,9,1,,,Keetōleenwaa,,,,"You tell the truth",,,,,.mp3,,,.mp4,,,trowbridge_347.jpg,,,,,,,,,,
347,10,1,,,Keelohkēkeeyun,,,,"You tell a lie",,,,,.mp3,,,.mp4,,,trowbridge_347.jpg,,,,,,,,,,
347,11,1,,,"Mōātshee keetōlumtooleemaa",,"I do not believe you",,"Not | I believe you (negative form)","I do not believe you",,,,.mp3,,,.mp4,,,trowbridge_347.jpg,,,,,,,,,,
347,13,1,,,A̅ālumtoalun,,,,"I believe it","I believe you",,,,.mp3,,,.mp4,,,trowbridge_347.jpg,,,,,,,,,,
347,14,1,,,"Nōāhkeekee kārtwaa weeshēēkeearn wēēkeearmee",,,,"Again (another, encore) | year | I build | house","Next year I will build a house",,,,.mp3,,,.mp4,,,trowbridge_347.jpg,,,,,,,,,,
347,18,1,,,"Oanēēnee marlāūmee naakarnēēnarkoakee wēēkearm maanaakēēshee nēēar wēēkingk",,,,"This | too (much) | old | house | I cannot | there | to live","This house is too old to live in",,,,.mp3,,,.mp4,,,trowbridge_347.jpg,,,,,,,,,,
348,6,1,,,"Nōōsau waasheeītepau",,,,"My father | he built it","My father built it",,,,.mp3,,,.mp4,,,trowbridge_348.jpg,,,,,,,,,,
348,8,1,,,"Nēēngeear nēēar aulaumīngee naapēēkeepau",,,,"My mother | there | inside, in it | she died","My mother died in it",,,,.mp3,,,.mp4,,,trowbridge_348.jpg,,,,,,,,,,
348,12,1,,,"Nēēar aulaumīngee pāānasheepau",,,,"There | in it | I was born","I was born in it ",,,,.mp3,,,.mp4,,,trowbridge_348.jpg,,,,,,,,,,
348,15,1,,,"N'eengoashēēmar nēēar aulaumīngee wāāshepau",,,,"My sister | there | in it | she was married","My sister was married in it",,,,.mp3,,,.mp4,,,trowbridge_348.jpg,,,,,,,,,,
349,1,1,,,"Kaumingkēēshee misōālee nāūteeloa",,,,"Go across | canoe | bring thou ","Go across the river and bring me that canoe",,,,.mp3,,,.mp4,,,trowbridge_349.jpg,,,,,,,,,,
349,4,1,,,"Seepeeōāngee tshemōānksaloa martsheetshēēmeloa",,,,"Into the river | jump thou | swim thou","Jump into the river and swim",,,,.mp3,,,.mp4,,,trowbridge_349.jpg,,,,,,,,,,
349,7,1,,,"Noandōāseloa naakeemgōāndgee",,,,"Get out, ""sort, few"" [ck: not sure] | from my house","Get out of my house",,,,.mp3,,,.mp4,,,trowbridge_349.jpg,,,,,,,,,,
349,9,1,,,"N'dīīyau niiyaalēētshee",,,,"My animal | mount him","Get on my horse",,,,.mp3,,,.mp4,,,trowbridge_349.jpg,,,,,,,,,,
349,11,1,,,"Poanekāūwee n'dīīyau",,,,"Descend | my animal","Get off my horse",,,,.mp3,,,.mp4,,,trowbridge_349.jpg,,,,,,,,,,
349,13,1,,,"Maalāūmee wauwaupauwelāūtshee n'dīīyau",,,,"Too much | you bring him fast | my animal","You ride my horse too fast",,,,.mp3,,,.mp4,,,trowbridge_349.jpg,,,,,,,,,,
349,16,1,,,"Moatshee tipāawaawautoa neekoteekōshee",,,,"Not | he is good (negative) | horse","He is not a good horse",,,,.mp3,,,.mp4,,,trowbridge_349.jpg,,,,,,,,,,
350,1,1,,,"Iiyaaloakōshee [ck: not sure} tipāāwaa eshinekōāsit keetiiyāūlee kwaasīmool neekoteekōshee",,,,"More | good | he is | your animal | female | horse ","He is better than your mare",,,,.mp3,,,.mp4,,,trowbridge_350.jpg,,,,,,,,,,
350,7,1,,,"<āūwaa iiyāāloakau tipāāwaa neekoteekōshee wāūhee meenoataamīngee",,,,"More, greater degree | more | good | horse | here | in the village","He is the best horse in the village",,,,.mp3,,,.mp4,,,trowbridge_350.jpg,,,,,,,,,,
350,13,1,,,"Neekoteekōshee tipāāwaa elāāshee naupingweeaukārnee māālewaukee",,,,"Horse | good | but | bridle | bad","The horse is good but the bridle is not good",,,,.mp3,,,.mp4,,,trowbridge_350.jpg,,,,,,,,,,
350,18,1,,,"Oanōna maatshēēkeeleet",,,,"Here | large | ","Here is a large fish",,,,.mp3,,,.mp4,,,trowbridge_350.jpg,,,,,,,,,,
351,1,1,,,"Māūmeetshee keeshēēwee",,,,"Take him | cook it","Take him and cook him",,,,.mp3,,,.mp4,,,trowbridge_351.jpg,,,,,,,,,,
351,3,1,,,"Keehkōāngee pōānee",,,,"In the kettle | put him","Put him in the pot",,,,.mp3,,,.mp4,,,trowbridge_351.jpg,,,,,,,,,,
351,5,1,,,"Nāāhee wāāungzwee",,,,"Then | he boils","And there boil him",,,,.mp3,,,.mp4,,,trowbridge_351.jpg,,,,,,,,,,
351,7,1,,,,,,,"It is a muscanonge",,,,,.mp3,,,.mp4,,,trowbridge_351.jpg,,,,,,,,,,
351,8,1,,,"Moatsh naumāāwau",,,,"No | sturgeon","No it is a sturgeon",,,,.mp3,,,.mp4,,,trowbridge_351.jpg,,,,,,,,,,
351,10,1,,,"Maazhāūwhaukau shōpaukwaa aushoakōāningk",,,,"I spear him | through | in the ice","I speared him on the ice",,,,.mp3,,,.mp4,,,trowbridge_351.jpg,,,,,,,,,,
351,13,1,,,"Elāāshee nee pāāhkee nāāpungk maanekēēshee kwaatāūkauk naazhāūhoontsh",,,,"But | very | cold | cannot (impossible) | others | to spear them","But it was too cold to take any more",,,,.mp3,,,.mp4,,,trowbridge_351.jpg,,,,,,,,,,
352,1,1,,," Maalewaulāūwaat ",,,,"He has an ugly tail",,"There is no appearance of the word tail in this expression, and yet it is more proper than māālewaukee unzoaweeyēē, ugly | tail",,,.mp3,,,.mp4,,,trowbridge_352.jpg,,,,,,,,,,
352,7,1,,,"Aupōōshee maatsharlārkutoangk",,,,"And | large mouth (from maatshēēkeeleet, large, and utōānee, mouth)","And wide mouth",,,,.mp3,,,.mp4,,,trowbridge_352.jpg,,,,,,,,,,
352,11,1,,,"Aupōōshee maatsheekeelārtar auwēēyoongk",,,,"And | large (corpulent) | at the body","And a large body",,,,.mp3,,,.mp4,,,trowbridge_352.jpg,,,,,,,,,,
352,14,1,,,"Aupōōshee soangārmgee enēhkeekee",,,,"And | strong | hands","And strong fins",,,,.mp3,,,.mp4,,,trowbridge_352.jpg,,,,,,,,,,
352,17,1,,,"Aupōōshee aapeelēēkee keeshēēkwau",,,,"And | little | eyes","And small eyes",,,,.mp3,,,.mp4,,,trowbridge_352.jpg,,,,,,,,,,
353,1,1,,,"Aupōōshee nehitawāūkau māānehkee",,,,"And | ears | he has none","And no ears",,,,.mp3,,,.mp4,,,trowbridge_353.jpg,,,,,,,,,,
353,4,1,,,"Aukoahkāā lāūmsaangk",,,,"Light, feeble | wind","There is a light wind",,,,.mp3,,,.mp4,,,trowbridge_353.jpg,,,,,,,,,,
353,6,1,,,"Maatāreeshee nōāngee alāūmsaangk ēēshee aalaumsaangēēpau alāūkyaa",,,,"Less | now | wind |wind was | yesterday","It is lighter than it was yesterday",,,,.mp3,,,.mp4,,,trowbridge_353.jpg,,,,,,,,,,
353,12,1,,,"Mōātshee nzīkya nkikelīndomaa neezhēēshee pwāūwaa alāūmsaangee",,,,"Not | I never | I know | that, such, like it | calm | wind","It is the lightest wind I ever knew",,,,.mp3,,,.mp4,,,trowbridge_353.jpg,,,,,,,,,,
353,18,1,,,"Alāūmsaanwee pāāhkee tshaapukēētahongk oluhkwāūtwau",,,,"The wind | very | it drives | clouds","It blows the clouds rapidly",,,,.mp3,,,.mp4,,,trowbridge_353.jpg,,,,,,,,,,
354,3,1,,,"Kāāoohkungk nōnee weepingwauhkart",,,,"It blows down | that | white oak","It has blown down that white oak",,,,.mp3,,,.mp4,,,trowbridge_354.jpg,,,trees,,,,,,,
354,6,1,,,"Misāū peetāūwunomaa kārtaa pootāūwengk",,,,"Wood | bring | (future tense) | to burn","Bring us some wood to burn",,,,.mp3,,,.mp4,,,trowbridge_354.jpg,,,,,,,,,,
354,10,1,,,"Koatīngee poanōndoa",,,,"On the fire | put it","Put it on the fire",,,,.mp3,,,.mp4,,,trowbridge_354.jpg,,,,,,,,,,
354,12,1,,,"Aaoahkoahīndoa kōātawaa",,,,"Stire [sic] it | fire","Stir the fire",,,,.mp3,,,.mp4,,,trowbridge_354.jpg,,,,,,,,,,
354,14,1,,,"Pīngwee pekeetōndoa",,,,"Ashes | throw away","Take away the ashes",,,,.mp3,,,.mp4,,,trowbridge_354.jpg,,,,,,,,,,
354,16,1,,,"Mukāūtawau potaatōndoa",,,,"Coals | blow thou","Blow the coals",,,,.mp3,,,.mp4,,,trowbridge_354.jpg,,,,,,,,,,
354,18,1,,,"Autaahōndoa kōātawaa",,,,"Put it out (kill it) | fire","Put out the fire",,,,.mp3,,,.mp4,,,trowbridge_354.jpg,,,,,,,,,,
355,1,1,,,"Neepēēnee uhkwāūkeeloa",,,,"Water | throw on it","Throw water upon it",,,,.mp3,,,.mp4,,,trowbridge_355.jpg,,,,,,,,,,
355,3,1,,,"Ukwaunāūhondoa kōātawaa",,,,"Cover it | fire","Cover over the fire",,,,.mp3,,,.mp4,,,trowbridge_355.jpg,,,,,,,,,,
355,5,1,,,"Tonēēkee pēēloosukee?","taaniiki apiloohsaki","where are the children?",,"Where are they | children","Where are the children?",,,,.mp3,,,.mp4,,,trowbridge_355.jpg,,,,"WH question",,,,,,
355,7,1,,,"Hōōngeshee eeyāātsheek",,,,"Some place | they go","They are gone out",,,,.mp3,,,.mp4,,,trowbridge_355.jpg,,,,,,,,,,
